source,name,alias,isni,type,lat,lon,country,alpha2
http://www.wikidata.org/entity/Q1278152,Eastern Connecticut State University,Eastern; ECSU,,university,41.7195,-72.2175,United States,US
http://www.wikidata.org/entity/Q624985,Eastern Illinois University,E.I.U.; Eastern; Eastern Illinois; EIU; 東イリノイ大学,0000 0000 9270 5825,university,39.484444444444,-88.175277777778,United States,US
http://www.wikidata.org/entity/Q1278206,Eastern Kentucky University,Eastern; EKU,,university,37.738141666667,-84.299083333333,United States,US
http://www.wikidata.org/entity/Q2035790,Eastern Mediterranean University,Eastern Mediterranean University; Universität Famagusta; DAÜ; Doğu Akdeniz Üniversitesi; Eastern Mediterranean University; DAÜ; Doğu akdeniz üniversitesi; EMU; Doğu Akdeniz Üniversitesi<br />(Eastern Mediterranean University),,university,35.145706,33.907139,Cyprus,CY
http://www.wikidata.org/entity/Q1278210,Eastern Mennonite University,EMS; EMU; Eastern Mennonite Seminary; EMC; Eastern Mennonite College,,university,38.471,-78.8795,United States,US
http://www.wikidata.org/entity/Q1278221,Eastern Michigan University,EMU; イースタンミシガン大学,,university,42.250154,-83.624454,United States,US
http://www.wikidata.org/entity/Q1278219,Eastern Oregon University,EOU; EOU; Eastern Oregon University; 東オレゴン州立大学; 東オレゴン師範学校; 東オレゴン教育大学; 東俄勒岡州立大學; 東奧瑞岡州立大學,,university,45.32,-118.092,United States,US
http://www.wikidata.org/entity/Q5330550,Eastern University,,,university,40.0517,-75.3706,United States,US
http://www.wikidata.org/entity/Q5330551,Eastern University,"ইনডিপেন্ডেন্ট ইউনিভার্সিটি; Eastern University (Bangladesh); Eastern University, Bangladesh",,university,23.7428,90.3806,Bangladesh,BD
http://www.wikidata.org/entity/Q5330549,"Eastern University, Sri Lanka","கிழக்கிலங்கைப் பல்கலைகழகம்; கிழக்கிலங்கைப் பல்கலைக்கழகம்; கிழக்குப் பல்கலைக் கழகம்; கிழக்குப் பல்கலைக் கழகம், இலங்கை; கிழக்குப் பல்கலைக்கழகம்; மட்டக்களப்பு பல்கலைக்கழகம்",,university,7.79761111,81.582,Sri Lanka,LK
http://www.wikidata.org/entity/Q1278253,Eastern Washington University,EWU; イースタンワシントン大学,,university,47.4916,-117.584,United States,US
http://www.wikidata.org/entity/Q5331048,East–West University,美国东西大学,,university,41.871316,-87.624454,United States,US
http://www.wikidata.org/entity/Q5331946,Ebonyi State University,Ebonyi State University,,university,6.33333,8.1,Nigeria,NG
http://www.wikidata.org/entity/Q937482,Edge Hill University,,,university,53.56,-2.87333,United Kingdom,GB
http://www.wikidata.org/entity/Q5338120,Edinboro University of Pennsylvania,,,university,41.87,-80.122,United States,US
http://www.wikidata.org/entity/Q1277357,Edinburgh Napier University,جامعة نيبير; جامعه نابير; Napier University; Edinburgh Napier University; Napier university; Universite Napier; Université Napier; Université Napier Édimbourg; Napier; ネイピア大学,,university,55.922939,-3.228033,United Kingdom,GB
http://www.wikidata.org/entity/Q1284960,Edith Cowan University,ECU; Edith Cowan; Edith-Cowan-Universität; エディス・コーエン大学; エディス・コーワン大学; エディスコーエン大学; エディスコワン大学; Edith Cowan University; Edith Cowan University; 伊迪斯科文大学; 依迪斯科文大學; 艾迪斯柯恩大學; The Edith Cowan University,,university,-31.9198,115.866,Australia,AU
http://www.wikidata.org/entity/Q5340177,Edogawa University,,,university,35.87457778,139.93711667,Japan,JP
http://www.wikidata.org/entity/Q890884,Eduardo Mondlane University,Universidade Eduardo Mondlane; Universidade Eduardo Mondlane; Universidade Eduardo Mondlane; Universidade Eduardo Mondlane; Universidade Eduardo Mondlane; Universidade de Lourenço Marques; Universidade Eduardo Mondlane; エドアルド・モンドラーネ大学; Universidade de Lourenço Marques,,university,-25.949357,32.598775,Mozambique,MZ
http://www.wikidata.org/entity/Q1297001,Ege University,Ägäis-Universität; Ege-Universität Izmir; Ege universitesi; Ege üniversitesi; EGE ÜNİVERSİTESİ,,university,38.45388889,27.21166667,Turkey,TR
http://www.wikidata.org/entity/Q3915401,Egerton University,Egerton University,,university,-0.369685,35.935847,Kenya,KE
http://www.wikidata.org/entity/Q2597842,Egyptian Russian University,,,university,30.142222222222,31.718611111111,Egypt,EG
http://www.wikidata.org/entity/Q12185355,Egyptian e-Learning University,,,university,30.0378,31.2168,Egypt,EG
http://www.wikidata.org/entity/Q3551851,Ehime Prefectural University of Health Science,,,university,33.780238,132.797582,Japan,JP
http://www.wikidata.org/entity/Q280824,Eindhoven University of Technology,TUE; THE; Technische Hogeschool Eindhoven; TU Eindhoven; 埃因霍溫理工大學,0000 0001 1009 0722,university,51.448055555556,5.4897222222222,Netherlands,NL
http://www.wikidata.org/entity/Q1324001,El Colegio de México,"Colegio de México; El Colegio de México, A. C.; Colegio de Mexico; Colegio de México; Colmex; COLMEX; El Colegio de Mexico; College of Mexico; Colegio de Mexico; Colegio de México; Colmex; El Colegio de Mexico; Colegio de Mexico; Colegio de México; Colmex; El Colegio de Mexico; El Colegio de México; Colmex; エル・コレヒオ・デ・メヒコ",,university,19.303888888889,-99.207777777778,Mexico,MX
http://www.wikidata.org/entity/Q12180089,El Shorouk Academy,اكاديمية الشروق,,university,30.1236,31.6053,Egypt,EG
http://www.wikidata.org/entity/Q5357466,Electric Power University,Đại học Điện lực,,university,21.0468,105.785,Vietnam,VN
http://www.wikidata.org/entity/Q5361566,Elisabeth University of Music,EUM; EUOM,,university,34.39558333,132.46777778,Japan,JP
http://www.wikidata.org/entity/Q5362587,Elizabeth City State University,ECSU,,university,36.2812,-76.21512,United States,US
http://www.wikidata.org/entity/Q4568893,Elon University,,,university,36.1072,-79.5013,United States,US
http://www.wikidata.org/entity/Q5367131,Elon University School of Law,,,university,36.0738,-79.7917,United States,US
http://www.wikidata.org/entity/Q3052113,Embry–Riddle Aeronautical University,Embry Riddle Aeronautical University-Worldwide; Embry-Riddle Aeronautical University; 安柏瑞德航太大學,,university,29.1886,-81.0487,United States,US
http://www.wikidata.org/entity/Q1335573,Emerson College,,,university,42.351807,-71.065994,United States,US
http://www.wikidata.org/entity/Q18455299,Emirates College of Technology,ECT; ECT,,university,24.5,54.5,United Arab Emirates,AE
http://www.wikidata.org/entity/Q5373192,Emmanuel College,,,university,34.282,-83.148,United States,US
http://www.wikidata.org/entity/Q5373682,Emory Center for Alternative Investments,,,university,33.7901,-84.3214,United States,US
http://www.wikidata.org/entity/Q621043,Emory University,جامعة إيموري مدرسة الطب; مدرسه الطب بجامعه إيموري; Emory-Universität; Emory University; Universite d'Emory; Université d'Emory; Emory University; Emory University; Università di Emory; 에모리 대학교; Emory universitet; Emory University; Uniwersytet Emory; 艾文理大學; 艾莫瑞大學; 艾莫里大學; 艾默里大学; 艾默里大學,,university,33.791111111111,-84.323333333333,United States,US
http://www.wikidata.org/entity/Q3064269,Emory University School of Law,,,university,33.7897,-84.3202,United States,US
http://www.wikidata.org/entity/Q5374058,Empire College,,,university,38.4679,-122.729,United States,US
http://www.wikidata.org/entity/Q5374059,Empire College School of Law,,,university,38.4674,-122.729,United States,US
http://www.wikidata.org/entity/Q1339396,Emporia State University,ESU; E-State; Emporia State University,,university,38.416023,-96.179584,United States,US
http://www.wikidata.org/entity/Q5956561,Enghelāb-e Eslāmi Technical College,,,university,35.658481,51.332911,Iran,IR
http://www.wikidata.org/entity/Q4662636,Engineering College of Copenhagen,Copenhagen University College of Engineering; Engineering College of Copenhagen; IHK; Ingeniørhøjskolen i København,,university,55.7311,12.397,Denmark,DK
http://www.wikidata.org/entity/Q1347511,Epoka University,,,university,41.31676944,19.82166389,Albania,AL
http://www.wikidata.org/entity/Q1347773,Eqrem Çabej University,Universität Gjirokastra,,university,40.0825,20.13694444,Albania,AL
http://www.wikidata.org/entity/Q524713,Erasmushogeschool Brussel,,,university,50.799805555556,4.4151111111111,Belgium,BE
http://www.wikidata.org/entity/Q4810943,Erciyes University,Erciyes Universiteti,,university,38.704602,35.52352,Turkey,TR
http://www.wikidata.org/entity/Q3674310,Erzincan University,Zanîngeha Erzînganê,,university,39.75872222,39.50636111,Turkey,TR
http://www.wikidata.org/entity/Q2456057,Escuela Libre de Derecho,École Libre de Droit,,university,19.42553889,-99.14612778,Mexico,MX
http://www.wikidata.org/entity/Q5397480,Escuela Superior Latinoamericana de Informática,ESLAI,,university,-34.84944444,-58.13527778,Argentina,AR
http://www.wikidata.org/entity/Q1370318,Estonian Academy of Arts,EKA; ERKI; Jaan Koorti nimeline Riigi Rakenduskunsti Kool; Riigi Kunsttööstuskool; Tallinna Kujutava ja Rakenduskunsti Kool; Tallinna Kunstitööstuskool; Tallinna Kunstiülikool; Tallinna Kunsttööstuskool; Tallinna Riiklik Tarbekunsti Instituut; Viron Taideakatemia; Estijos dailės institutas; Kunstinstitut Estland; Kunstuniversität Tallinn; Eesti kunstiakadeemia; Eesti NSV Riiklik Kunstiinstituut; Eesti Riiklik Kunstiinstituut,,university,59.43509722,24.75855,Estonia,EE
http://www.wikidata.org/entity/Q10932366,Estonian Academy of Security Sciences,,,university,59.455425,24.84335,Estonia,EE
http://www.wikidata.org/entity/Q2065467,Estonian Aviation Academy,Tartu Lennukolledž; Тартуский авиационный колледж,,university,58.310241,26.691107,Estonia,EE
http://www.wikidata.org/entity/Q5401562,Estonian Information Technology College,IT Kolledž,,university,59.3955,24.66431667,Estonia,EE
http://www.wikidata.org/entity/Q1362100,Estonian Maritime Academy,,,university,59.46170556,24.66655,Estonia,EE
http://www.wikidata.org/entity/Q5401626,Estonian School of Diplomacy,,,university,59.43028056,24.73956944,Estonia,EE
http://www.wikidata.org/entity/Q655542,Estonian University of Life Sciences,EPA; Estnische Agraruniversität; Eesti Põllumajandusakadeemia; Eesti Põllumajanduse Akadeemia; Eesti Põllumajandusülikool; EPMÜ; Estonian University of Life Sciences; Maaülikool,,university,58.38805556,26.69722222,Estonia,EE
http://www.wikidata.org/entity/Q692194,Eurasia International University,,,university,40.208383,44.530946,Armenia,AM
http://www.wikidata.org/entity/Q16837375,Euro College,,,university,42.138972222222,21.718805555556,Macedonia,MK
http://www.wikidata.org/entity/Q5411640,Euro University,Euro University; Euroakadeemia,,university,59.42805556,24.70222222,Estonia,EE
http://www.wikidata.org/entity/Q5411497,Euro-Mediterranean University of Slovenia,,,university,45.51685833,13.58360833,Slovenia,SI
http://www.wikidata.org/entity/Q1377393,European Humanities University,ЕГУ; Еўрапейскі гуманітарны універсітэт; ЭГУ; Эўрапейскі Гуманітарны Ўнівэрсытэт; Euroopa Humanitaarülikool; EHU; Université des Humanités européennes; Université européennes des humanités; ヨーロッパ人文大学; ヨーロッパ人文科学大学; 欧州人文大学; EHU; Europos Humanitarinis Universitetas; Ehu; Еўрапейскі Гуманітарны Універсітэт,,university,54.6825,25.28722222,Lithuania,LT
http://www.wikidata.org/entity/Q12279431,European Polytechnical University,Европейски Политехнически Университет; ЕПУ,,university,42.610847,23.040272,Bulgaria,BG
http://www.wikidata.org/entity/Q1378099,European University Institute,European University Institute; IUE; EUI; European University Institute; EUI; European University Institute; Institut universitaire européen; European University Institute; ヨーロッパ大学院; Europees Universitair Instituut; Europeese Universitair Instituut; Instituto Universitário Europeu de Florença,,university,43.802778,11.282778,Italy,IT
http://www.wikidata.org/entity/Q929378,European University at Saint Petersburg,,,university,59.94777778,30.34166667,Russia,RU
http://www.wikidata.org/entity/Q5413410,European University of Bangladesh,,,university,23.7739,90.3661,Bangladesh,BD
http://www.wikidata.org/entity/Q890752,European University of Lefke,Europäische Universität von Lefka; European University of Lefke; Universität Lefke; Laü,,university,35.12977778,32.83088889,Cyprus,CY
http://www.wikidata.org/entity/Q17632346,European University of Lefke,,,university,35.12977778,32.83088889,Cyprus,CY
http://www.wikidata.org/entity/Q1377564,European University of Tirana,UET; Universiteti Europian i Tiranes; Universiteti Evropian i Tiranës,,university,41.32166667,19.8025,Albania,AL
http://www.wikidata.org/entity/Q16644465,European University of the Atlantic,,,university,43.4518,-3.8759,Spain,ES
http://www.wikidata.org/entity/Q3406583,European University-Republic of Macedonia,Avrupa Üniversitesi,,university,41.99416667,21.42416667,Macedonia,MK
http://www.wikidata.org/entity/Q5415625,Evangel Theological Seminary,,,university,50.397859,30.5134,Ukraine,UA
http://www.wikidata.org/entity/Q4569311,Evangel University,,,university,37.221,-93.2637,United States,US
http://www.wikidata.org/entity/Q842911,Evangelical Theological Faculty,Evangelische Theologische Faculteit,,university,50.868056,4.663889,Belgium,BE
http://www.wikidata.org/entity/Q41114,Ewha Womans University,Ewha-Frauenuniversität; 이대; 이화여대; 梨花女子大学,,university,37.56186667,126.94683333,South Korea,KR
http://www.wikidata.org/entity/Q390287,Eötvös Loránd University,Eötvös Loránd Universität; Lorand-Eötvös-Universität; Lorand-Eötvös-Wissenschaftsuniversität; Uni Budapest; Universität Budapest; ELTE; Eötvös Loránd Tudományegyetem; Universitas Budapestinensis de Rolando Eötvös nominata; Eötvös Lóránd Tudomány Egyetem; Eötvös Loránd Tudományegyetem; Eötvös Lóránd Universitato; Universitato Budapeŝto; Universitato de Budapeŝto; ELTE; Universidad de Budapest; Universidad Eotvos Lorand; Universidad Eotvos Loránd; Universidad Eotvös Lorand; Universidad Eotvös Loránd; Universidad Eötvös Lorand; Eötvös Loránd -yliopisto; Eötvös Loránd Tudományegyetem; Eötvös Lorándin yliopisto; Eotvos Loranin yliopisto; Loran Eotvosin yliopisto; Loránd Eötvösin yliopisto; ELTE; Universite de Budapest; Université de Pest; Université Péter Pázmány; Université royale hongroise Péter Pázmány; Univerzitas; האוניברסיטה של בודפשט; Budapesti Tudományegyetem; Királyi Magyar Tudományegyetem; Magyar Királyi Pázmány Péter Tudományegyetem; Nagyszombati Jezsuita Egyetem; Pesti Királyi Tudományegyetem; Eötvös Loránd Tudományegyetem; Università Lóránd Eötvös; パーズマーニ・ペーテル大学; ブダペシュト大学; ブタペスト大学; ブダペスト大学; Regia Universitas Scientiarum Budapestinensis; Universitas Budapestinensis de Rolando Eötvös Nominata; Будимпештански универзитет; Eötvös Loránduniversitetet; Eotvos Lorand Tudomanyegyetem; Eötvös Loránd Tudományegyetem; Eotvos Lorand Universiteit; Eötvös Loránd Universiteit; Lorand Eotvos Universiteit; Universiteit van Boedapest; Universidade de Budapeste; ELTE; Universitatea din Budapesta; Universitatea Eotvos Lorand; Universitatea Eötvös Lorand; Universitatea Eötvös Lorand din Budapesta; ELTE; Пештский университет; Университет Будапешта; Университет имени Лоранда Этвёша; Университет Лоранда Этвеша; Университет Лоранда Этвёша; Budapests universitet; Eötvös Loránd-universitetet; Universitetet i Budapest; Universitetet i Pest; Lorand Etvesh nomidagi Budapesht universiteti; 厄特沃什·罗兰大学; 布达佩斯大学; Université de Budapest; Eötvös Loránd University; ELTE; Universitas Budapestinensis de Rolando Eötvös Nominata,0000 0001 2294 6276,university,47.4906,19.0585,Hungary,HU
http://www.wikidata.org/entity/Q5425312,FEATI University,Feati University; FEATI University; Pamantasan ng Feati; Pamantasang Feati; Unibersidad Feati; Unibersidad na FEATI; Unibersidad ng Feati,,university,14.597537,120.982129,Philippines,PH
http://www.wikidata.org/entity/Q5426667,FMS Udaipur,,,university,24.5938072,73.7255539,India,IN
http://www.wikidata.org/entity/Q1142380,FON University,,,university,41.99305556,21.47444444,Macedonia,MK
http://www.wikidata.org/entity/Q2387574,FSB Academy,Академија на ФСБ; Akademia Federalnej Służby Bezpieczeństwa Rosji; Академия Федеральной службы безопасности РФ; Академия ФСБ; Академия ФСБ России; ВШ КГБ; Высшая школа КГБ; Высшая школа КГБ им. Дзержинского; Высшая школа КГБ при СМ СССР; Высшая школа КГБ СССР; Высшая школа КГБ СССР им. Ф. Э. Дзержинского; Высшая школа КГБ СССР им. Ф.Э. Дзержинского; Высшая школа МГБ; Высшая школа НКВД; Высшие курсы ГПУ; Центральная школа НКВД; Центральная школа ОГПУ,,university,55.6833,37.4703,Russia,RU
http://www.wikidata.org/entity/Q2667184,Faculdade de Direito da Universidade de São Paulo,Arcadas; AAA XI de Agosto; Academia de Direito de São Paulo; Associação Atlética Acadêmica XI de Agosto; Faculdade de Direito da USP; Faculdade de Direito de São Paulo; Faculdade de Direito do Largo de São Francisco; Faculdade de Direito do Largo São Francisco; Faculdade de Direito Largo de São Francisco; Faculdade do Largo de São Francisco; Faculdade do Largo São Francisco; FDUSP; Университет права Сан-Паулу; Университет школы и права Сан-Паулу; Юридический факультет Сан-Паулу,,university,-23.55,-46.63722222,Brazil,BR
http://www.wikidata.org/entity/Q5428850,"Facultad de Ciencias Exactas, Ingeniería y Agrimensura","Facultad de Ciencias Exactas Ingenieria y Agrimensura; Facultad de Ciencias Exactas Ingeniería y Agrimensura; Facultad de Ciencias Exactas Ingenieria y Agrimensura (UNR); Facultad de Ciencias Exactas Ingeniería y Agrimensura (UNR); Facultad de Ciencias Exactas, Ingenieria y Agrimensura; Facultad de Ciencias Exactas, Ingeniería y Agrimensura; Facultad de Ciencias Exactas, Ingenieria y Agrimensura (UNR); FCEIA",,university,-32.95925,-60.62886111,Argentina,AR
http://www.wikidata.org/entity/Q5428853,Facultad de Ciencias Médicas,Facultad de Medicina Rosario; Facultad de Medicina UNR,,university,-32.93990556,-60.66507222,Argentina,AR
http://www.wikidata.org/entity/Q5428854,Facultad de Derecho,,,university,-32.94388889,-60.65111111,Argentina,AR
http://www.wikidata.org/entity/Q16935366,Facultades de Filosofía y Teología de San Miguel,,,university,-34.5573,-58.7309,Argentina,AR
http://www.wikidata.org/entity/Q1393822,Faculty for Interdisciplinary Research and Continuing Education,,,university,46.626434,14.300015,Austria,AT
http://www.wikidata.org/entity/Q5428907,"Faculty of Arts, BHU",,,university,25.2699,82.9952,India,IN
http://www.wikidata.org/entity/Q5428916,"Faculty of Arts, Chulalongkorn University",,,university,13.739325,100.533538,Thailand,TH
http://www.wikidata.org/entity/Q20036798,"Faculty of Ayurveda, Banaras Hindu University",,,university,25.2686,82.9982,India,IN
http://www.wikidata.org/entity/Q8960741,Faculty of Chemistry (UNAM),Facultad de Quimica (UNAM); Facultad de Química (UNAM); Facultad de Quimica (Universidad Nacional Autonoma de Mexico); Facultad de Quimica (Universidad Nacional Autonoma de México); Facultad de Quimica (Universidad Nacional Autónoma de Mexico); Facultad de Quimica (Universidad Nacional Autónoma de México); Facultad de Química (Universidad Nacional Autonoma de Mexico); Facultad de Química (Universidad Nacional Autonoma de México); Facultad de Química (Universidad Nacional Autónoma de Mexico),,university,19.33191,-99.18193,Mexico,MX
http://www.wikidata.org/entity/Q12236130,Faculty of Dar Al Uloom Cairo University,,,university,30.0276,31.2101,Egypt,EG
http://www.wikidata.org/entity/Q12630897,"Faculty of Electrical Engineering, Mechanical Engineering and Naval Architecture, University of Split",FESB; FESB,,university,43.5112,16.4689,Croatia,HR
http://www.wikidata.org/entity/Q5428948,Faculty of Electronic Engineering,,,university,30.56555556,31.01277778,Egypt,EG
http://www.wikidata.org/entity/Q19843242,Faculty of Engineering - Kharazmi University,,,university,35.7045,51.4268,Iran,IR
http://www.wikidata.org/entity/Q5428964,Faculty of Engineering and the Built Environment,,,university,-26.1916,28.027,South Africa,ZA
http://www.wikidata.org/entity/Q5428970,"Faculty of Foreign Languages, University of Tehran",دانشکده زبان های خارجی دانشگاه تهران; دانشکده زبان‌های خارجی دانشگاه تهران,,university,35.730419,51.388439,Iran,IR
http://www.wikidata.org/entity/Q5428977,Faculty of Health Sciences,,,university,-26.1761,28.0463,South Africa,ZA
http://www.wikidata.org/entity/Q5428988,Faculty of Humanities,,,university,-26.1919,28.0294,South Africa,ZA
http://www.wikidata.org/entity/Q5428986,"Faculty of Humanities, Charles University in Prague",Fakulta humanitních studií UK; FHS UK,,university,50.054296,14.368604,Czechia,CZ
http://www.wikidata.org/entity/Q5428998,Faculty of International and Political Studies University of Lodz,,,university,51.7715,19.4722,Poland,PL
http://www.wikidata.org/entity/Q5429000,"Faculty of Law, Cambridge",,,university,52.2017,0.1096,United Kingdom,GB
http://www.wikidata.org/entity/Q4534839,"Faculty of Law, Saint Petersburg State University",Peterburgo universiteto Teisės fakultetas; PU TF; SPU TF; Ленинградский юридический институт; Юридический факультет ЛГУ; Юридический факультет Ленинградского государственного университета; Юридический факультет Петербургского университета; Юридический факультет Санкт-Петербургского университета; Юридический факультет СПбГУ; Юрфак СПбГУ,,university,59.93416667,30.26222222,Russia,RU
http://www.wikidata.org/entity/Q5429015,Faculty of Management University of Lodz,,,university,51.7758,19.4872,Poland,PL
http://www.wikidata.org/entity/Q5429053,"Faculty of Political Science, Chulalongkorn University",,,university,13.734678,100.533339,Thailand,TH
http://www.wikidata.org/entity/Q19851203,Faculty of Politics and Government,,,university,-33.4528,-70.6525,Chile,CL
http://www.wikidata.org/entity/Q5429065,Faculty of Science,,,university,-26.192,28.032,South Africa,ZA
http://www.wikidata.org/entity/Q5429073,"Faculty of Social Sciences, University of Tehran",دانشکدهٔ علوم اجتماعی دانشگاه تهران; دانشکدۀ علوم اجتماعی دانشگاه تهران,,university,35.721553,51.384344,Iran,IR
http://www.wikidata.org/entity/Q2945417,"Faculty of Veterinary Medicine, University of Tehran",,,university,35.7017381,51.3840259,Iran,IR
http://www.wikidata.org/entity/Q18354662,Faculty of arts Niš,,,university,43.3231,21.8933,Serbia,RS
http://www.wikidata.org/entity/Q65043,Faculté polytechnique de Mons,Минно училище; Минно училище на Ено; Монско минно училище; Политехнически факултет; Политехнически факултет на Монс; Faculte polytechnique de Mons; Fpms,,university,50.45194444,3.9525,Belgium,BE
http://www.wikidata.org/entity/Q1391752,Facultés universitaires Saint-Louis,"Facultés universitaires Saint Louis; Facultés Universitaires Saint Louis; Facultés Universitaires Saint Louis à Bruxelles; Facultes universitaires Saint-Louis; Facultés universitaires saint-louis; Facultés Universitaires Saint-Louis; Fusl; FUSL; Université Saint-Louis - Bruxelles; Facultés Saint-Louis, Bruxelles; Facultes Universitaires Saint-Louis",,university,50.85361,4.36111,Belgium,BE
http://www.wikidata.org/entity/Q1393265,Fairfield University,Universidad de fairfield,,university,41.1815,-73.2903,United States,US
http://www.wikidata.org/entity/Q5430465,Fairhaven College,,,university,48.730277777778,-122.48583333333,United States,US
http://www.wikidata.org/entity/Q5430506,Fairland University,,,university,0.44,33.3275,Uganda,UG
http://www.wikidata.org/entity/Q1393301,Fairleigh Dickinson University,FDU; Dickinson University; FDU; フェアリー・ディキンソン大学,,university,40.897967,-74.029278,United States,US
http://www.wikidata.org/entity/Q5431579,Fakir Mohan University,FMU,,university,21.491389,86.931944,India,IN
http://www.wikidata.org/entity/Q5432602,Falmouth University,,,university,50.1708,-5.12528,United Kingdom,GB
http://www.wikidata.org/entity/Q1637768,Fan Noli University,,,university,40.6275,20.78527778,Albania,AL
http://www.wikidata.org/entity/Q31458,Far East State Humanitarian University,Khabarovsk State Pedagogical University; KSPU; Université d'Etat des sciences humaines; Université d'Etat des sciences humaines de l'Extrême-Orient; Хабаровский государственный педагогический институт; Хабаровский педагогический институт,,university,48.8,135.0,Russia,RU
http://www.wikidata.org/entity/Q4154234,Far East State Medical University,Far East Medical University; Far Eastern State Medical University; Дальневосточный Государственный Медицинский Университет; ДВГМУ; Хабаровский медицинский институт,,university,48.48103301,135.070687,Russia,RU
http://www.wikidata.org/entity/Q499220,Far Eastern State Technical University,Fernöstliche Staatliche Technische Universität; FESTU; 極東工科大学; Дальневосточный политехнический институт; ДВГТУ; ДВПИ; 遠東國立技術大學,,university,43.11555556,131.90111111,Russia,RU
http://www.wikidata.org/entity/Q4154244,Far Eastern State Transport University,ДВГУПС; Хабаровский институт инженеров железнодорожного транспорта,,university,48.49349501,135.063139,Russia,RU
http://www.wikidata.org/entity/Q1254897,Far Eastern University,,,university,14.60405,120.986867,Philippines,PH
http://www.wikidata.org/entity/Q5434569,Far Eastern University – Nicanor Reyes Educational Foundation,,,university,14.6844,121.063,Philippines,PH
http://www.wikidata.org/entity/Q5437801,Fatih University,Fatih üniversitesi,,university,41.0919,28.6236,Turkey,TR
http://www.wikidata.org/entity/Q4571885,Faulkner University,Faulkner,,university,32.3856,-86.2172,United States,US
http://www.wikidata.org/entity/Q5438433,Favaloro University,,,university,-34.61431,-58.39039,Argentina,AR
http://www.wikidata.org/entity/Q5439004,Fayette County Career and Technical Institute,,,university,39.8612,-79.7414,United States,US
http://www.wikidata.org/entity/Q1399078,Fayetteville State University,Fayetteville State University,,university,35.072,-78.8945,United States,US
http://www.wikidata.org/entity/Q4119550,Fayoum University,جامعه الفيوم,,university,29.3211,30.8356,Egypt,EG
http://www.wikidata.org/entity/Q18354922,Federal University Dutse,,,university,12.473,7.487,Nigeria,NG
http://www.wikidata.org/entity/Q7894376,Federal University of Pelotas,Ufpel; UFPel; UFPEL; Universidade federal de pelotas,,university,-31.781367,-52.3234597,Brazil,BR
http://www.wikidata.org/entity/Q766447,Federal University of Rio Grande do Sul,UFRGS; リオグランデ・ド・スル連邦大学,,university,-30.0324,-51.2193,Brazil,BR
http://www.wikidata.org/entity/Q586904,Federal University of Rio de Janeiro,UFRJ; 里約熱內盧聯邦大學; UFRJ; UFRJ,,university,-22.8625,-43.223888888889,Brazil,BR
http://www.wikidata.org/entity/Q4121704,Federal University of Rio de Janeiro Faculty of Law,,,university,-22.907125,-43.19058056,Brazil,BR
http://www.wikidata.org/entity/Q18354920,"Federal University, Lokoja",,,university,6.51667,3.38611,Nigeria,NG
http://www.wikidata.org/entity/Q457793,Federico Santa María Technical University,Technische Universität Federico Santa María; Universidad Federico Santa Maria; Universidad Federico Santa María; Universidad Tecnica Federico Santa Maria; Universidad Tecnica Federico Santa María; Universidad Técnica Federico Santa Maria; UTFSM,,university,-33.035021,-71.595079,Chile,CL
http://www.wikidata.org/entity/Q5443327,Fenerbahçe University,,,university,40.98415,29.149239,Turkey,TR
http://www.wikidata.org/entity/Q696672,Feng Chia University,봉갑 대학; Fcu; Feng Chia University; 逢大; 逢甲學院; 逢甲工商學院; 逢甲鷹揚,,university,24.17944444,120.65,Taiwan,TW
http://www.wikidata.org/entity/Q502545,Ferdowsi University of Mashhad,Ferdousī-Universität Maschhad; Universität Maschhad; دانشگاه فردوسی; دانشگاه مشهد,,university,36.307586,59.528733,Iran,IR
http://www.wikidata.org/entity/Q687017,FernUniversität Hagen,Fern-Universität Hagen; FernUni Hagen; FernUniversität Hagen; FU Hagen; FUH; Uni Hagen; Universität Hagen; FernUniversitat Hagen; FernUniversitat in Hagen; FernUniversität in Hagen; FU Hagen; Fernuniversitaet in Hagen; Fernuniversitat in Hagen; FernUniversität; มหาวิทยาลัยทางไกล ณ.เมืองฮาเก้น; มหาวิทยาลัยทางไกลแห่งฮาเกิ้น; มหาวิทยาลัยแฟร์น,0000 0001 1534 0348,university,51.37722222,7.49527778,Germany,DE
http://www.wikidata.org/entity/Q634834,Fernando Pessoa University,Universidade Fernando Pessoa; Universite Fernando-Pessoa,,university,41.17336667,-8.61135,Portugal,PT
http://www.wikidata.org/entity/Q1407897,Ferris State University,Ferris State University,,university,43.69739,-85.4839,United States,US
http://www.wikidata.org/entity/Q5445386,Ferris University,菲莉斯女学院大学,,university,35.43805556,139.6475,Japan,JP
http://www.wikidata.org/entity/Q5447173,Fielding Graduate University,Fielding; Fielding Graduate Institute; Fielding Institute,,university,34.4344,-119.714,United States,US
http://www.wikidata.org/entity/Q1707084,Fiji National University,,,university,-18.1416,178.4419,Fiji,FJ
http://www.wikidata.org/entity/Q4059265,Financial Police Academy,,,university,50.9763889,71.3538889,Kazakhstan,KZ
http://www.wikidata.org/entity/Q1381496,First Nations University of Canada,,,university,50.4193,-104.582,Canada,CA
http://www.wikidata.org/entity/Q49087,Fisk University,Fisk-Universität; 菲斯克大学; 菲斯克大學; 費斯克大學,,university,36.1688,-86.8047,United States,US
